,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Approach-1_output,Approach-2_output
168,1078,48,not for the large busted,"i was so excited when this dress arrived today. as other reviewers have mentioned, the fabric is lovely, soft and drapey and it feels great on. it felt great, that is, until i looked in the mirror. while the dress fit fine, i have a large bust, and the fabric stretched across the bust, causing the print to appear washed out across the bust. not a good look. sigh. another return.",3,0,0,General Petite,Dresses,Dresses,"['excited dress', 'dress arrived', 'reviewers mentioned', 'fabric stretched', 'bust causing', 'print appear', 'lovely soft drapey', 'drapey feels great', 'fine large bust', 'large bust fabric', 'bust good look', 'look sigh return', 'print appear washed bust']","['excited dress', 'dress arrived', 'reviewers mentioned', 'fabric stretched', 'bust causing', 'print appear', 'lovely soft drapey', 'drapey feels great', 'fine large bust', 'large bust fabric', 'bust good look', 'look sigh return', 'print appear washed bust']"
169,1078,69,,,5,1,0,General,Dresses,Dresses,[],[]
170,1078,38,,,5,1,0,General Petite,Dresses,Dresses,[],[]
171,1078,30,pretty and versatile,"i was a little hesitant about this dress at first because it looks a bit baggy on top on the model. but decided to order it online anyway based on reviews. well i must say, i'm so glad i did! i really love the shape of this dress. i'm heavy on top but it somehow minimizes that and it also accentuates my waist. the dress is very well made. if you order the right size for you, the slip dress will stay in place. i'm going to style it with high black platform heels, but i also like it with boots as",5,1,0,General Petite,Dresses,Dresses,"['dress looks', 'model decided', 'dress stay', 'place going', 'little hesitant dress', 'bit baggy model', 'glad love shape', 'dress heavy minimizes', 'heavy minimizes accentuates', 'high black platform', 'black platform heels']","['dress looks', 'model decided', 'dress stay', 'place going', 'little hesitant dress', 'bit baggy model', 'glad love shape', 'dress heavy minimizes', 'heavy minimizes accentuates', 'high black platform', 'black platform heels']"
172,1078,33,don't miss it!,there isn't anything i don't love about this dress! get it before it's gone! i get compliments every time i wear this dress.,5,1,1,General Petite,Dresses,Dresses,"['dress gone', 'time wear']","['dress gone', 'time wear']"
173,1078,35,pretty fabric,"such pretty pattern and colors, pleased with dress",5,1,0,General Petite,Dresses,Dresses,"['pretty fabric', 'colors pleased', 'fabric pretty pattern', 'pretty pattern colors']","['pretty fabric', 'colors pleased', 'fabric pretty pattern', 'pretty pattern colors']"
174,1078,34,just as pictured,love this dress! it's exactly as pictured and the fabric design is so pretty. will look great with a cardigan for fall but also will look nice for summer with the cutout in the back. nice too that it has a detachable slip.,5,1,0,General Petite,Dresses,Dresses,"['great cardigan fall', 'nice summer cutout', 'nice detachable slip', 'fall look nice summer']","['great cardigan fall', 'nice summer cutout', 'nice detachable slip', 'fall look nice summer']"
175,1078,34,,,4,0,0,General Petite,Dresses,Dresses,[],[]
176,1078,46,bretin dress,"i usually wear a 2-4 in retailer dresses and i was surprised the xs fit better than the s. very pretty, really perfect color for fall. i like that it's not tight or constricting so you can wear it for every day and not feel like it's difficult to move around. the longer length is nice too for. bonus that it's not dry clean only. my only problem with this dress is it's all polyester, which is just cheap fabric. if it wasn't for that, i'd give it 5 stars.",4,1,1,General Petite,Dresses,Dresses,"['dresses surprised', 'day feel', 'longer length', 'perfect color fall', 'tight constricting wear', 'length nice bonus', 'dry clean problem', 'clean problem dress', 'polyester cheap fabric']","['dresses surprised', 'day feel', 'longer length', 'perfect color fall', 'tight constricting wear', 'length nice bonus', 'dry clean problem', 'clean problem dress', 'polyester cheap fabric']"
177,1078,36,dress,"i love the look of this dress but the length feels a little awkward which might be my height (5'4""). i'm thinking about having it altered, not sure if i will do that or return it. i love the colors and the back cut out, it may be a better length for taller individuals.",3,0,0,General Petite,Dresses,Dresses,"['better length', 'length feels little', 'little awkward height', 'sure return love', 'length taller individuals', 'colors cut better length']","['better length', 'length feels little', 'little awkward height', 'sure return love', 'length taller individuals', 'colors cut better length']"
178,1078,42,,,5,1,0,General Petite,Dresses,Dresses,[],[]
179,1078,64,lovely dress!,"this dress has a beautiful pattern, and is perfect for work. i wore it with tights recently, but could see wearing it in the summer too- the print is versatile enough that it translates. the top layer is sort of a crepe like fabric and there were a lot of strings that needed to be cut that were hanging off. i got many compliments the first time i wore this! i'm very curvy and i got the medium and it fits great and is very flattering.",4,1,0,General Petite,Dresses,Dresses,"['work wore', 'strings needed', 'hanging got', 'lovely dress dress', 'dress beautiful pattern', 'pattern perfect work', 'print versatile translates', 'versatile translates layer', 'time wore curvy', 'medium fits great']","['work wore', 'strings needed', 'hanging got', 'lovely dress dress', 'dress beautiful pattern', 'pattern perfect work', 'print versatile translates', 'versatile translates layer', 'time wore curvy', 'medium fits great']"
180,1078,48,surprise,"this dress did not show well on the hanger but thankfully it intrigued me. i love it, it's very flattering and easily dressed up for work with a heel or dressed down for the weekend. great buy!",5,1,2,General,Dresses,Dresses,"['love flattering', 'heel dressed weekend', 'weekend great buy']","['love flattering', 'heel dressed weekend', 'weekend great buy']"
181,1078,51,"nice dress, not beautiful; well-made, comfortable","this was a perfectly nice dress, but embroidery was less elegant than i had expected. be sure to look closely at the neckline, where the material is thick and somewhat informal. it's pretty, but doesn't work for me. otherwise, it is a well made, comfortable, easy-to-wear summer dress. (i sent it back, but thought about it for a while first.)",4,1,2,General,Dresses,Dresses,"['nice dress', 'neckline material', 'nice dress embroidery', 'elegant expected sure', 'informal pretty work']","['nice dress', 'neckline material', 'nice dress embroidery', 'elegant expected sure', 'informal pretty work']"
182,1078,53,my new favorite,this is one of those stunning retailer pieces that keep us coming back for more. it reminds me of the lithe dresses from the earlier retailer days. it fits tts. well made with side zipper that zips both the inner sheath and outer tulle overlay ( as opposed to those obnoxious linings that you wrestle with). the inner sheath has a fabulous lattice work pattern while the overlay has beading and embroidered detail.  sure to sell out.,5,1,0,General,Dresses,Dresses,"['pieces coming', 'lithe dresses', 'days fits', 'pattern overlay', 'beading embroidered', 'favorite stunning retailer', 'stunning retailer pieces', 'dresses earlier retailer', 'earlier retailer days', 'sheath outer tulle', 'outer tulle overlay', 'obnoxious linings wrestle', 'sheath fabulous lattice', 'fabulous lattice work', 'pieces coming reminds lithe']","['pieces coming', 'lithe dresses', 'days fits', 'pattern overlay', 'beading embroidered', 'favorite stunning retailer', 'stunning retailer pieces', 'dresses earlier retailer', 'earlier retailer days', 'sheath outer tulle', 'outer tulle overlay', 'obnoxious linings wrestle', 'sheath fabulous lattice', 'fabulous lattice work', 'pieces coming reminds lithe']"
183,1078,40,"not exactly as expected, but lovely nonetheless","this maeve dress caught my eye for its unique styling, and did not disappoint in person. v-neckline is deep, but not revealing. there is a nice hemstitch detail on the sleeve trim. the pattern is a good scale for a strong frame.
what surprised me: 1.) the dress is actually black with light brown flowers. on my screen, it looked brown with bronze flowers. 2.) there are pockets in this unlined dress! they are placed on-seam, but feel weirdly awkward to access, almost as if they are set back. they",4,1,7,General,Dresses,Dresses,"['dress caught', 'unlined dress', 'dress placed', 'seam feel', 'awkward access', 'access set', 'eye unique styling', 'unique styling disappoint', 'nice hemstitch detail', 'pattern good scale', 'scale strong frame', 'light brown flowers', 'brown flowers screen', 'brown bronze flowers', 'screen looked brown bronze']","['dress caught', 'unlined dress', 'dress placed', 'seam feel', 'awkward access', 'access set', 'eye unique styling', 'unique styling disappoint', 'nice hemstitch detail', 'pattern good scale', 'scale strong frame', 'light brown flowers', 'brown flowers screen', 'brown bronze flowers', 'screen looked brown bronze']"
184,1078,45,love this dress!,"i saw this dress in the store and was drawn to the pattern as an alternative to my normal lbd. it looked okay on the hanger, but when i tried it on...wow! so pretty and chic. it actually hangs a little lower in the front on me than on the model pictured which adds to the chicness and makes it a sophisticated take on a kimono. (my husband's words) i wore it out that evening to dinner and received several compliments. i did not have any issues with fit. i am a size 6 and purchased a size 6. it fit",5,1,1,General,Dresses,Dresses,"['dress saw', 'store drawn', 'okay hanger', 'hanger tried', 'model pictured', 'dinner received', 'issues fit', 'alternative normal lbd', 'little lower model', 'chicness makes sophisticated', 'lbd looked okay hanger']","['dress saw', 'store drawn', 'okay hanger', 'hanger tried', 'model pictured', 'dinner received', 'issues fit', 'alternative normal lbd', 'little lower model', 'chicness makes sophisticated', 'lbd looked okay hanger']"
185,1078,51,small,"too tight in strange ways. beautiful dress i was so excited to receive it, however it just did not fit.",1,0,0,General,Dresses,Dresses,"['dress excited', 'tight strange ways', 'ways beautiful dress']","['dress excited', 'tight strange ways', 'ways beautiful dress']"
186,1078,54,love this dress!!,"i am a curvy girl with boobs! this dress was perfect. it hugged in all the right places and had room for my bust! i did go up a size...however, i normally have to do that anyway for the top to fit.

this dress is funky, and i look forward to wearing it with tights and boots in the winter, very comfortable. it has pockets!!!",5,1,1,General,Dresses,Dresses,"['dress curvy girl', 'curvy girl boobs', 'right places room', 'dress funky look', 'winter comfortable pockets']","['dress curvy girl', 'curvy girl boobs', 'right places room', 'dress funky look', 'winter comfortable pockets']"
187,1078,45,,great dress for fall! runs slim through the hips and neckline is a little low.,4,1,2,General,Dresses,Dresses,"['great dress fall', 'fall runs slim']","['great dress fall', 'fall runs slim']"
188,1078,43,what a shame,"this was a disappointment because beautiful fabrics with interesting design are a rarity--and especially at this length! unfortunately, this is a mess in terms of proportions. if a size 2 can barely get it off, then there is a design flaw. sadly, the fit was so strange that it did not seem that simply sizing up would correct the flaws.",1,0,1,General,Dresses,Dresses,"['correct flaws', 'disappointment beautiful fabrics', 'fabrics interesting design', 'interesting design rarity']","['correct flaws', 'disappointment beautiful fabrics', 'fabrics interesting design', 'interesting design rarity']"
189,1078,28,"nice print, not flattering for me","loved the print on this dress, however the fit wasn't for me.  i feel like it exaggerated my belly, and just overall i didn't feel great in it.  the sleeves were also really big.",3,0,1,General,Dresses,Dresses,"['nice print', 'print flattering', 'fit feel', 'exaggerated belly', 'great sleeves']","['nice print', 'print flattering', 'fit feel', 'exaggerated belly', 'great sleeves']"
190,1078,40,"pretty dress, love it!","this dress is gorgeous. it is somewhat fitted but i didn't find it to run small. i am top heavy 36d and usually wear a size 10, but i bought this in an 8 and it fits me great. i will say the zipper is a bit tricky. at first i thought the dress was too tight but it turned out the zipper was stuck. after fiddling with it, i realized the dress fit but the zipper was a bit tricky. i wore it to work and got so many compliments. also the picture makes the background look burgundy but it is mostly blac",5,1,1,General,Dresses,Dresses,"['zipper stuck', 'work got', 'picture makes', 'background look', 'small heavy 36d', 'great zipper bit']","['zipper stuck', 'work got', 'picture makes', 'background look', 'small heavy 36d', 'great zipper bit']"
191,1078,46,bummed,"i got this dress today. i was super excited and hoped to use it. it runs so, so small. i'm returning and ordering up.",4,1,18,General,Dresses,Dresses,['use runs small'],['use runs small']
192,1078,35,"love,love",love this dress. fits true to size!! can be dressed up or down. very flattering1 prettier in person,5,1,0,General Petite,Dresses,Dresses,"['true size', 'size dressed', 'prettier person', 'dress fits true size']","['true size', 'size dressed', 'prettier person', 'dress fits true size']"
193,1078,37,bummed,"i love the maeve line and was excited to get this dress. unfortunately, the fit was just bad. the top fit fine but the bottom half was too snug and there were unattractive gaps around the waist and the pockets. don't think another size or tailoring would address the issue. for size, i am 5'4"", 130 and ordered the 6.",3,0,6,General Petite,Dresses,Dresses,"['pockets think', 'size tailoring', 'line excited dress', 'fit fine half', 'snug unattractive gaps', 'unattractive gaps waist']","['pockets think', 'size tailoring', 'line excited dress', 'fit fine half', 'snug unattractive gaps', 'unattractive gaps waist']"
194,1078,34,perfection!,the photos do not do this gorgeous dress justice. the iridescent material makes it perfect for a fancy date night and i received complements from complete strangers. would also be great as a wedding guest or bridesmaid dress!,5,1,0,General,Dresses,Dresses,"['night received', 'guest bridesmaid', 'photos gorgeous dress', 'gorgeous dress justice', 'material makes perfect', 'perfect fancy date', 'fancy date night', 'complements complete strangers', 'strangers great wedding', 'great wedding guest']","['night received', 'guest bridesmaid', 'photos gorgeous dress', 'gorgeous dress justice', 'material makes perfect', 'perfect fancy date', 'fancy date night', 'complements complete strangers', 'strangers great wedding', 'great wedding guest']"
195,1078,31,detailed and classy,"i have loved this dress from the first time i saw it. but the price scared me away until a sale came to be that meant i could justify buying it. honestly it's worth it's original price, i'm just too much of a scrooge to pay it! the details are adorable. the length makes it very versatile. it seems well made and pretty weighty. fits nicely due to the elastic in the back; i got an 8.. i weigh 170, 5'8"" with a small chest. most of the dresses i buy are just as much art as they are fashion and this",5,1,0,General,Dresses,Dresses,"['classy loved', 'time saw', 'price scared', 'dresses buy', 'worth original price', 'original price scrooge', 'details adorable length', 'length makes versatile', 'small chest dresses', 'price scared away sale', 'makes versatile pretty weighty']","['classy loved', 'time saw', 'price scared', 'dresses buy', 'worth original price', 'original price scrooge', 'details adorable length', 'length makes versatile', 'small chest dresses', 'price scared away sale', 'makes versatile pretty weighty']"
196,1078,56,gorgeous,"i thought this dress was beautiful, but i felt it was a little young for me. i am 55 and was looking for something to wear to my niece's wedding. if i had been the mother of the bride, i would have kept it, but....",5,1,0,General,Dresses,Dresses,"['bride kept', 'gorgeous thought dress']","['bride kept', 'gorgeous thought dress']"
197,1078,48,absolutely gorgeous,the appliquã© on this dress is well done. i would recommend it to anyone. the design is super flattering and feminine.,5,1,1,General,Dresses,Dresses,"['gorgeous appliquã', 'dress recommend', 'super flattering feminine']","['gorgeous appliquã', 'dress recommend', 'super flattering feminine']"
198,1078,48,stunning dress,"classic retailer stunning dress! the embroidery is beautiful, with the beads and details. the blush color can be difficult with my pale complexion, but i didn't have trouble with this. i got a ton of compliments. it looks a bit flat on top on the model. i'm not very curvy, and it accentuates my curves nicely. it doesn't hang down quite so much as it looks in the picture, but has a more classic fit and flare shape, very flattering.",5,1,0,General,Dresses,Dresses,"['trouble got', 'compliments looks', 'shape flattering', 'dress classic retailer', 'retailer stunning dress', 'stunning dress embroidery', 'embroidery beautiful beads', 'beautiful beads details', 'difficult pale complexion', 'pale complexion trouble', 'flat model curvy', 'classic fit flare', 'fit flare shape']","['trouble got', 'compliments looks', 'shape flattering', 'dress classic retailer', 'retailer stunning dress', 'stunning dress embroidery', 'embroidery beautiful beads', 'beautiful beads details', 'difficult pale complexion', 'pale complexion trouble', 'flat model curvy', 'classic fit flare', 'fit flare shape']"
199,1078,29,"beautiful, but wasn't quite right","in theory, this dress was perfect for me. the colors, the embroidery, the sheer top and keyhole back... so romantic! sigh. something about the fit just kept it from being a wow moment. i'm usually 10-12, the 12 was way too big, the 10 more fitted, but still it wasn't quite right. the sheer part dips quite low, and sizing down helped, but it could still be a lil dangerous. i kept feeling like it wasn't defining my waist enough and wanted a tighter waist and more full skirt. maybe i would have fel",4,1,1,General,Dresses,Dresses,"['fit kept', 'beautiful right theory', 'right theory dress', 'dress perfect colors', 'perfect colors embroidery', 'romantic sigh fit', 'right sheer dips', 'dips low sizing', 'tighter waist skirt', 'waist wanted tighter waist']","['fit kept', 'beautiful right theory', 'right theory dress', 'dress perfect colors', 'perfect colors embroidery', 'romantic sigh fit', 'right sheer dips', 'dips low sizing', 'tighter waist skirt', 'waist wanted tighter waist']"
200,1078,23,maid of honor dress to be...,"this dress is adorable! i plan on wearing it as maid of honor in my sister's wedding next year! i am in between a size 4 and 6, usually go with 6 because i'm a bit busty and have some hips. but since i got it after it was put on clearance, only a size 4 was available.it turned out to be a perfect fit, literally. i tried it on bra-less (if i had any sort of padded bra, then i would have trouble fitting in the top section), which worked out perfectly since the arm holes are a bit low ( i think it",4,1,0,General,Dresses,Dresses,"['plan wearing', 'hips got', 'dress adorable plan', 'bit busty hips', 'availableit turned perfect', 'padded bra trouble']","['plan wearing', 'hips got', 'dress adorable plan', 'bit busty hips', 'availableit turned perfect', 'padded bra trouble']"
201,1078,32,great dress,this dress has a great design for any frame. it looks great with a belt to accentuate the waist but the dress stands great alone and doesn't require a lot of styling.,4,1,1,General,Dresses,Dresses,"['great belt', 'belt accentuate', 'great dress dress', 'dress great design', 'great design frame', 'great require lot', 'frame looks great belt', 'dress stands great require']","['great belt', 'belt accentuate', 'great dress dress', 'dress great design', 'great design frame', 'great require lot', 'frame looks great belt', 'dress stands great require']"
202,1078,30,cuter on the model,"no, no, no...i don't know if it was the way it got flattened out in the packaging, or what, but it sticks out like a tent from the hips down. i'm 5'7"", about 145, 32c, usually wear a 6 or 8 in dresses. this thing barely buttoned over my bust, and then flares out to a tent-like triangular shape at the bottom. i don't think it would come out by washing and ironing it; i'm afraid it was just cut poorly. i looked like a sad prisoner in stripes, unfortunately. i bought three different dresses in the",2,0,2,General,Dresses,Dresses,"['cuter model', 'shape think', 'afraid cut', 'different dresses', 'like triangular shape', 'sad prisoner stripes']","['cuter model', 'shape think', 'afraid cut', 'different dresses', 'like triangular shape', 'sad prisoner stripes']"
203,1078,40,i felt frumpy,"i love the pattern of the red/orange dress. i bought this online for easter. i'm bummed. i felt frumpy. the dress fit. i'm 5'5"" athletic build and i bought the xs. it is just not flattering on my frame. i looked like i had big hips, the waist band was not creating a waist for me and i need that... i wanted to keep it but sadly i will be returning it. my husband agreed i should return it.",3,0,4,General,Dresses,Dresses,"['dress bought', 'frumpy dress', 'athletic build', 'build bought', 'flattering frame', 'frame looked', 'band creating', 'need wanted', 'husband agreed', 'frumpy love pattern', 'big hips waist']","['dress bought', 'frumpy dress', 'athletic build', 'build bought', 'flattering frame', 'frame looked', 'band creating', 'need wanted', 'husband agreed', 'frumpy love pattern', 'big hips waist']"
204,1078,39,"fun, flirty and comfy","i ordered both colors and my usual size (in eptites) and one size smaller... definitely true to size as in not smaller size. 

i am 5'1.5"" and the best size was xs petite. 

i ordered both colors and msut say they are both gorgeous, so can't go wrng there, as long as it goes with your skin tone, for me the red was better, but i did love hte neutral color as well.

comes with a lining #bude color#.
wasit is elasticized, and comfortable, love the sleeves, this is light enough for spring and",5,1,34,General,Dresses,Dresses,"['flirty comfy', 'true size', 'best size', 'neutral color', 'color comes', 'colors usual size', 'size smaller size', 'tone red better', 'comfortable love sleeves', 'size smaller definitely true', 'wasit elasticized comfortable love']","['flirty comfy', 'true size', 'best size', 'neutral color', 'color comes', 'colors usual size', 'size smaller size', 'tone red better', 'comfortable love sleeves', 'size smaller definitely true', 'wasit elasticized comfortable love']"
205,1078,43,"cute, versatile dress","i debated for awhile about getting this dress. being tall i was worried that it would be really short on me, so i ended up ordering it in a large (i'm 5'10"" a size 10/12.) it definitely has a blousey look to it which i like. i kind of wish i had ordered it in a medium as well, but i think the large will work just fine. the length is good (hits right above my knee), the elastic waistband is nice because i can pull it up around my natural waist or pull it down for more of a drop waist effect. as o",4,1,1,General,Dresses,Dresses,"['dress debated', 'kind wish', 'wish ordered', 'large work', 'right knee', 'elastic waistband', 'natural waist', 'waist pull', 'cute versatile dress', 'work fine length', 'medium think large work']","['dress debated', 'kind wish', 'wish ordered', 'large work', 'right knee', 'elastic waistband', 'natural waist', 'waist pull', 'cute versatile dress', 'work fine length', 'medium think large work']"
206,1078,46,,"i am 5'9"" and 138 pounds slender, but with a tummy. the small fit great ,and i agree with the other reviewer that the elastic waist band is complimentary. the dress flounces out a little, but in a cute way, and it's not too short compared to so many other baby doll dresses out there now. i didn't think it looked that great on the hanger, but when i tried it on it looked so much better than i expected. got the brown. thank you to the other reviewers for the bootie, boot, moto jacket transition to",5,1,1,General,Dresses,Dresses,"['dresses think', 'pounds slender tummy', 'elastic waist band', 'band complimentary dress', 'complimentary dress flounces', 'little cute way', 'brown thank reviewers', 'dresses think looked great']","['dresses think', 'pounds slender tummy', 'elastic waist band', 'band complimentary dress', 'complimentary dress flounces', 'little cute way', 'brown thank reviewers', 'dresses think looked great']"
207,1078,41,odd fit,"i was excited to receive this dress because it seemed like a beautiful, breezy dress for summer. unfortunately i didn't find the fit to be very flattering. as two other reviewers mentioned there is too much fabric creating an odd bunching especially at the back waistline. i also found the dress to be a little tight across the bustline, upper arms and shoulders. the bunching can be improved by pulling the fabric of the dress forward in the front but this creates more of a plunging neckline than i",3,0,6,General,Dresses,Dresses,"['odd fit', 'reviewers mentioned', 'odd bunching', 'shoulders bunching', 'beautiful breezy dress', 'breezy dress summer', 'fit flattering reviewers', 'little tight bustline', 'bustline upper arms', 'upper arms shoulders', 'fabric creating odd bunching']","['odd fit', 'reviewers mentioned', 'odd bunching', 'shoulders bunching', 'beautiful breezy dress', 'breezy dress summer', 'fit flattering reviewers', 'little tight bustline', 'bustline upper arms', 'upper arms shoulders', 'fabric creating odd bunching']"
208,1078,23,not so great,"the dress has a partially sewn-in slip, which really didn't work for me. no matter how much adjusting i did i couldn't get the slip and dress to sit properly.

i ordered a medium, and if it hadn't been for the slip, the fit would have been good. the length was as pictured. for reference i am 5'5 145lbs, 38-30-40, 34ddd.",2,0,3,General,Dresses,Dresses,"['great dress', 'matter adjusting', 'medium slip', 'length pictured', 'fit good length']","['great dress', 'matter adjusting', 'medium slip', 'length pictured', 'fit good length']"
209,1078,44,classy and effortless,easy to wear dress that looks polished and professional for work.,4,1,1,General,Dresses,Dresses,"['classy effortless', 'effortless easy wear', 'easy wear dress', 'dress looks polished', 'polished professional work']","['classy effortless', 'effortless easy wear', 'easy wear dress', 'dress looks polished', 'polished professional work']"
210,1078,41,just ok,"i wanted to love this dress as it seemed perfect for spring and summer, but it just didn't work for me. it made me feel a bit frumpy, honestly. i purchased the neutral color. maybe the ""red"" would have been less... grandmotherly. something about the elastic waist just didn't work for me either. i tried this with boots, booties, heels, clogs, flats, sandals and i just couldn't make this dress work. sadly sending this one back. i'm 5'7"", 140 lbs and tried the medium.",3,0,10,General,Dresses,Dresses,"['work feel', 'neutral color', 'work tried', 'dress perfect spring', 'perfect spring summer', 'grandmotherly elastic waist', 'elastic waist work']","['work feel', 'neutral color', 'work tried', 'dress perfect spring', 'perfect spring summer', 'grandmotherly elastic waist', 'elastic waist work']"
211,1078,26,buy this dress.,"the model in this photo should be standing tall, because this dress looks absolutely fabulous right out of the tissue paper! i ordered a small, and am 130pounds 5'5""- the dress fits like a glove, and is a pull over style. the nude slip- lining connected to the outer shell works wonders and allows for a full coverage feel, yet nice breezy, sexy appeal. this dress can be worn to work, on a hot date, and even a nice weekend look. when i say slimming i mean it. the center detail- grabs the most perf",5,1,5,General,Dresses,Dresses,"['tall dress', 'dress looks', 'dress fits', 'outer shell', 'shell works', 'wonders allows', 'dress worn', 'grabs perf', 'fabulous right tissue', 'right tissue paper', 'paper ordered small', 'coverage feel nice', 'breezy sexy appeal', 'sexy appeal dress', 'work hot date', 'date nice weekend', 'mean center detail-', 'photo standing tall dress', 'dress fits like glove', 'lining connected outer shell']","['tall dress', 'dress looks', 'dress fits', 'outer shell', 'shell works', 'wonders allows', 'dress worn', 'grabs perf', 'fabulous right tissue', 'right tissue paper', 'paper ordered small', 'coverage feel nice', 'breezy sexy appeal', 'sexy appeal dress', 'work hot date', 'date nice weekend', 'mean center detail-', 'photo standing tall dress', 'dress fits like glove', 'lining connected outer shell']"
212,1078,37,not quite,i like the idea of this but had to return it. the fitted liner is attached at shoulders and awkward to get into. the shirt is too poofy. didn't flatter short and curvy.,3,0,0,General,Dresses,Dresses,"['idea return', 'liner attached', 'short curvy']","['idea return', 'liner attached', 'short curvy']"
213,1078,42,,,5,1,0,General,Dresses,Dresses,[],[]
214,1078,35,perfectly neutral dress,"i bought this in the neutral motif and my expectations before trying it on weren't high but i was sold once i was in the dress. sometimes dresses that have the elastic band in the waist can be tricky if you don't have a perfectly flat tummy and can accentuate the tiniest bump. however, this dress sits perfectly on the waist and is actually super slimming. i wasn't 100% sold on the pattern or color (i wish it was more off white than brown) but the fit was so great that i had to buy it! the dress",5,1,7,General,Dresses,Dresses,"['neutral dress', 'expectations trying', 'dress sits', 'neutral motif expectations', 'dresses elastic band', 'elastic band waist', 'flat tummy accentuate', 'accentuate tiniest bump', 'tiniest bump dress', 'great buy dress', 'dress bought neutral motif']","['neutral dress', 'expectations trying', 'dress sits', 'neutral motif expectations', 'dresses elastic band', 'elastic band waist', 'flat tummy accentuate', 'accentuate tiniest bump', 'tiniest bump dress', 'great buy dress', 'dress bought neutral motif']"
215,1078,60,perfect summer work dress,"ordered this in the neutral motif, size large and it's a great little dress. comfortable and cute, but modest enough that i'm not worried about my bust (38d) hanging out too much. the v-neck hits at the perfect spot. the sleeves are the perfect 3/4 length, not too tight and it's not too short on me (5'9""). i'm a light blonde and i don't feel washed out in this. it hides a little belly well without being a tent. also, the lining is super soft and flexible. the only problem is the upper back falls",5,1,1,General,Dresses,Dresses,"['sleeves perfect', 'blonde feel', 'feel washed', 'perfect summer work', 'neutral motif size', 'great little dress', 'modest worried bust', 'perfect spot sleeves', 'little belly tent', 'tent lining super', 'soft flexible problem', 'dress ordered neutral motif', 'neck hits perfect spot', 'feel washed hides little']","['sleeves perfect', 'blonde feel', 'feel washed', 'perfect summer work', 'neutral motif size', 'great little dress', 'modest worried bust', 'perfect spot sleeves', 'little belly tent', 'tent lining super', 'soft flexible problem', 'dress ordered neutral motif', 'neck hits perfect spot', 'feel washed hides little']"
216,1078,48,daytripper dress,"i must be one of the rare people that this dress did not work for.  i adored it online and even on the hanger.  putting it on, it just looked frumpy on me (i tried my usual small first).  decided i must need a smaller size, so i sized down to an xs.  this one looked much better on, but was nearly impossible to get in and out of, the built in slip got twisted and i had to start over twice).  i decided i wasn't willing to work up a sweat getting dressed and undressed when i wore it.  i passed.",3,1,0,General,Dresses,Dresses,"['work adored', 'hanger putting', 'smaller size', 'dress rare people', 'rare people dress', 'willing work sweat', 'hanger putting looked frumpy']","['work adored', 'hanger putting', 'smaller size', 'dress rare people', 'rare people dress', 'willing work sweat', 'hanger putting looked frumpy']"
217,1078,53,great dress,great dress that can be casual or dressy. well-made and comes with.a built-in slip.,5,1,0,General,Dresses,Dresses,"['great dress', 'witha built', 'dress great dress', 'dress casual dressy']","['great dress', 'witha built', 'dress great dress', 'dress casual dressy']"
218,1078,51,this is a cool dress with one issue...,"the linen makes it a big wrinkly mess. i tried it on and just the act of trying it on, made it so wrinkly. i would have bought it in a second had it not been for that. love the mango color..i am in-between a 2-4 and went with the 2. i'm 5'3 and the length was a few inches above my knee...there is also a separate slip attached.
bummer.. maybe this won't bug some people but it would drive me mad. :-)",4,1,2,General,Dresses,Dresses,"['mess tried', 'act trying', 'separate slip', 'slip attached', 'cool dress issue', 'big wrinkly mess', 'second love mango', 'people drive mad', 'linen makes big wrinkly', 'wrinkly bought second love', 'inches kneethere separate slip']","['mess tried', 'act trying', 'separate slip', 'slip attached', 'cool dress issue', 'big wrinkly mess', 'second love mango', 'people drive mad', 'linen makes big wrinkly', 'wrinkly bought second love', 'inches kneethere separate slip']"
219,1078,48,super cool!,perfect for day at the beach! i'm 5'6 and the length is just right above knee not too short. fresh and cool cotton. comfortable feel.,5,1,0,General,Dresses,Dresses,"['cool perfect day', 'perfect day beach', 'length right knee', 'fresh cool cotton', 'cotton comfortable feel']","['cool perfect day', 'perfect day beach', 'length right knee', 'fresh cool cotton', 'cotton comfortable feel']"
220,1078,52,casual dress with style,"really cute dress -- the lace-up detail is distinctive, and i think this dress will be versatile. great for hot weather, but i tried it on with retailer skinny pants, and that looked cool too. the included slip (not a lining) is soft and not clingy. i'm on the petite size and often find that relaxed-fit dresses like this make me look like i'm wearing a sack, but this one is not too billowy or shapeless. i tried the mango color on in the store, and really wanted to buy it, but the color just is not",4,1,0,General,Dresses,Dresses,"['weather tried', 'fit dresses', 'store wanted', 'casual dress style', 'style cute dress', 'detail distinctive think', 'distinctive think dress', 'great hot weather', 'retailer skinny pants', 'pants looked cool', 'clingy petite size', 'size find relaxed']","['weather tried', 'fit dresses', 'store wanted', 'casual dress style', 'style cute dress', 'detail distinctive think', 'distinctive think dress', 'great hot weather', 'retailer skinny pants', 'pants looked cool', 'clingy petite size', 'size find relaxed']"
